"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"eqtl-a-ENSG00000185485","ebi-a-GCST90027158","Alzheimer disease","SDHAP1","Inverse variance weighted",4,0.0474731640579408,0.0206286984850056,0.0213737481614909,0.00704091502732981,0.0879054130885517,1.04861806009019,1.00706576054704,1.09188483912908
"eqtl-a-ENSG00000185485","ebi-a-GCST90027158","Alzheimer disease","SDHAP1","Simple mode",4,0.0464549668970033,0.0346114757870336,0.272072482157321,-0.0213835256455825,0.114293459439589,1.04755090353858,0.9788434809923,1.12108106843807
"eqtl-a-ENSG00000185485","ebi-a-GCST90027158","Alzheimer disease","SDHAP1","Weighted mode",4,0.0488300347479803,0.0227181443496003,0.12077801450351,0.00430247182276375,0.0933575976731969,1.05004186494206,1.00431174074298,1.09785425520896
"eqtl-a-ENSG00000185864","ebi-a-GCST90027158","Alzheimer disease","NPIPB4","MR Egger",3,-0.106080294486101,0.113270210672842,0.520859785934962,-0.328089907404872,0.115929318432669,0.89935243213533,0.720298256647017,1.12291649983002
"eqtl-a-ENSG00000185864","ebi-a-GCST90027158","Alzheimer disease","NPIPB4","Weighted median",3,-0.1123507041513,0.0360554478649333,0.00183289022234439,-0.183019381966569,-0.0416820263360304,0.893730767442152,0.832752015208955,0.959174724389365
"eqtl-a-ENSG00000185864","ebi-a-GCST90027158","Alzheimer disease","NPIPB4","Inverse variance weighted",3,-0.107038583256585,0.0332717344078359,0.0012949228201205,-0.172251182695943,-0.0418259838172268,0.898491005612511,0.841767709129021,0.959036653950389
"eqtl-a-ENSG00000185864","ebi-a-GCST90027158","Alzheimer disease","NPIPB4","Simple mode",3,-0.113604866181326,0.0479985812462284,0.141566167803676,-0.207682085423934,-0.0195276469387188,0.892610586839378,0.812465290216795,0.980661782517672
"eqtl-a-ENSG00000185864","ebi-a-GCST90027158","Alzheimer disease","NPIPB4","Weighted mode",3,-0.112781098056536,0.0431621670481146,0.120547283043273,-0.197378945470841,-0.0281832506422316,0.893346193931906,0.820879505795372,0.972210192334323
"eqtl-a-ENSG00000186567","ebi-a-GCST90027158","Alzheimer disease","CEACAM19","MR Egger",4,0.531549018790427,0.179244036972817,0.097384017139373,0.180230706323706,0.882867331257149,1.7015660260005,1.19749360060197,2.41782247469519
"eqtl-a-ENSG00000186567","ebi-a-GCST90027158","Alzheimer disease","CEACAM19","Weighted median",4,0.0968885863420797,0.0538421070064309,0.0719404611161792,-0.00864194339052485,0.202419116074684,1.10173761816471,0.991395290866279,1.22436104998907
"eqtl-a-ENSG00000186567","ebi-a-GCST90027158","Alzheimer disease","CEACAM19","Inverse variance weighted",4,0.13151777317018,0.0594841507100166,0.0270377976114131,0.0149288377785479,0.248106708561813,1.14055817887684,1.01504082948525,1.28159668223648
"eqtl-a-ENSG00000186567","ebi-a-GCST90027158","Alzheimer disease","CEACAM19","Simple mode",4,0.0230624470481433,0.105456951495433,0.840923784840211,-0.183633177882906,0.229758071979192,1.0233304415173,0.832241032258365,1.25829555614952
"eqtl-a-ENSG00000186567","ebi-a-GCST90027158","Alzheimer disease","CEACAM19","Weighted mode",4,0.224273449426548,0.0611358520015721,0.0350380658738602,0.104447179503467,0.34409971934963,1.25141317085962,1.11009675645573,1.41071930450541
"eqtl-a-ENSG00000186831","ebi-a-GCST90027158","Alzheimer disease","KRT17P2","MR Egger",3,-0.135071183076666,0.0925427325214606,0.382406895419524,-0.316454938818729,0.0463125726653969,0.873653720114828,0.728727848157614,1.04740174895223
"eqtl-a-ENSG00000186831","ebi-a-GCST90027158","Alzheimer disease","KRT17P2","Weighted median",3,-0.052974392267773,0.0222978322313149,0.0175126486517717,-0.0966781434411502,-0.00927064109439577,0.948404298654663,0.907848155999023,0.990772198812078
"eqtl-a-ENSG00000186831","ebi-a-GCST90027158","Alzheimer disease","KRT17P2","Inverse variance weighted",3,-0.0507315852015444,0.0215593442339356,0.0186169476901118,-0.0929878999000583,-0.00847527050303063,0.950533773625446,0.911204525895266,0.991560543353228
"eqtl-a-ENSG00000186831","ebi-a-GCST90027158","Alzheimer disease","KRT17P2","Simple mode",3,-0.066325791106957,0.0336982034626904,0.187896401054402,-0.13237426989383,-0.000277312320083878,0.935825930856083,0.876013068398556,0.999722726127424
"eqtl-a-ENSG00000186831","ebi-a-GCST90027158","Alzheimer disease","KRT17P2","Weighted mode",3,-0.0529770967966277,0.0229890209434707,0.147696722947354,-0.0980355778458304,-0.0079186157474251,0.94840173367134,0.906616647712804,0.99211265389838
"eqtl-a-ENSG00000186998","ebi-a-GCST90027158","Alzheimer disease","EMID1","MR Egger",3,-0.00165828264708865,0.122533037338647,0.991384926869146,-0.241823035830837,0.23850647053666,0.998343091543876,0.785195116659296,1.26935191939796
"eqtl-a-ENSG00000186998","ebi-a-GCST90027158","Alzheimer disease","EMID1","Weighted median",3,-0.0970886234289622,0.0498492694296236,0.0514575920820192,-0.194793191511024,0.000615944653100164,0.907475578971952,0.823004844845758,1.00061613438596
"eqtl-a-ENSG00000186998","ebi-a-GCST90027158","Alzheimer disease","EMID1","Inverse variance weighted",3,-0.0892042628358962,0.0433900499132165,0.0397951353310352,-0.1742487606658,-0.00415976500599193,0.914658723707078,0.840087890840115,0.99584887483241
"eqtl-a-ENSG00000186998","ebi-a-GCST90027158","Alzheimer disease","EMID1","Simple mode",3,-0.0959845306968407,0.0655535480339832,0.280718366150105,-0.224469484843448,0.0325004234497665,0.908478069482678,0.798939956105786,1.03303433058203
"eqtl-a-ENSG00000186998","ebi-a-GCST90027158","Alzheimer disease","EMID1","Weighted mode",3,-0.11698802736468,0.0618270961601436,0.199001025046421,-0.238169135838562,0.00419308110920107,0.889595843906273,0.78806938904405,1.00420188437376
"eqtl-a-ENSG00000187037","ebi-a-GCST90027158","Alzheimer disease","GPR141","MR Egger",3,-0.159087458740492,0.0536315715896366,0.206999921589707,-0.26420533905618,-0.053969578424804,0.852921760244135,0.767815860884261,0.947460929317285
"eqtl-a-ENSG00000187037","ebi-a-GCST90027158","Alzheimer disease","GPR141","Weighted median",3,-0.108658022729336,0.0229856462517955,2.27623581049124e-06,-0.153709889382855,-0.0636061560758166,0.897037131360529,0.857520760805817,0.938374499858602
"eqtl-a-ENSG00000187037","ebi-a-GCST90027158","Alzheimer disease","GPR141","Inverse variance weighted",3,-0.107536050500997,0.0229927846881435,2.91176541031693e-06,-0.152601908489758,-0.0624701925122358,0.898044146925815,0.858471403974205,0.939441064774183
"eqtl-a-ENSG00000187037","ebi-a-GCST90027158","Alzheimer disease","GPR141","Simple mode",3,-0.0251978453264687,0.069287275122879,0.75094795469342,-0.161000904567312,0.110605213914374,0.975116970607288,0.851291301056519,1.11695386195801
"eqtl-a-ENSG00000187037","ebi-a-GCST90027158","Alzheimer disease","GPR141","Weighted mode",3,-0.113670503923369,0.0228566677234358,0.0381346378425875,-0.158469572661303,-0.0688714351854349,0.892551999818716,0.853448931575568,0.933446680763523
"eqtl-a-ENSG00000187116","ebi-a-GCST90027158","Alzheimer disease","LILRA5","MR Egger",3,-0.0545098026371931,0.031764847165753,0.335899032398338,-0.116768903082069,0.00774929780768268,0.946949226212623,0.889790797316116,1.00777940132607
"eqtl-a-ENSG00000187116","ebi-a-GCST90027158","Alzheimer disease","LILRA5","Weighted median",3,-0.0895060963883499,0.0211007980533335,2.21700004352237e-05,-0.130863660572884,-0.0481485322038163,0.91438269067533,0.877337381913286,0.952992226528989
"eqtl-a-ENSG00000187116","ebi-a-GCST90027158","Alzheimer disease","LILRA5","Inverse variance weighted",3,-0.0876935044900307,0.024653571848699,0.000375070768820117,-0.136014505313481,-0.0393725036665806,0.9160415963377,0.87282997172454,0.961392520198363
"eqtl-a-ENSG00000187116","ebi-a-GCST90027158","Alzheimer disease","LILRA5","Simple mode",3,-0.160748615440348,0.0599375779038869,0.115444918114662,-0.278226268131966,-0.0432709627487294,0.851506099690195,0.75712548876149,0.957651866925879
"eqtl-a-ENSG00000187116","ebi-a-GCST90027158","Alzheimer disease","LILRA5","Weighted mode",3,-0.0712060153950293,0.02364245310422,0.0948229434780732,-0.1175452234793,-0.0248668073107582,0.931270016403286,0.889100302628125,0.975439824829886
"eqtl-a-ENSG00000188895","ebi-a-GCST90027158","Alzheimer disease","MSL1","MR Egger",3,0.052704452518334,0.0869205396565535,0.6529931519332,-0.117659805208511,0.223068710245179,1.05411805713994,0.888998433814272,1.24990645216437
"eqtl-a-ENSG00000188895","ebi-a-GCST90027158","Alzheimer disease","MSL1","Weighted median",3,0.0712529426365465,0.0352948261246312,0.0435087544843809,0.00207508343226928,0.140430801840824,1.07385281468092,1.00207723790788,1.15076944568234
"eqtl-a-ENSG00000188895","ebi-a-GCST90027158","Alzheimer disease","MSL1","Inverse variance weighted",3,0.0810812488888141,0.0407429392225007,0.0465833660243528,0.00122508801271264,0.160937409764915,1.08445900407644,1.00122583873957,1.17461144730641
"eqtl-a-ENSG00000188895","ebi-a-GCST90027158","Alzheimer disease","MSL1","Simple mode",3,0.0413744183030993,0.0594001850935009,0.558158391580719,-0.0750499444801623,0.157798781086361,1.04224226708017,0.92769715181949,1.17093055762639
"eqtl-a-ENSG00000188895","ebi-a-GCST90027158","Alzheimer disease","MSL1","Weighted mode",3,0.0570908135929386,0.0384784713856548,0.276144362533363,-0.0183269903229447,0.132508617508822,1.05875195509888,0.981839927707064,1.14168885456057
"eqtl-a-ENSG00000196329","ebi-a-GCST90027158","Alzheimer disease","GIMAP5","MR Egger",3,0.177521903420229,0.835537216618509,0.866722810712355,-1.46013104115205,1.81517484799251,1.19425421586793,0.232205844214639,6.14215002616381
"eqtl-a-ENSG00000196329","ebi-a-GCST90027158","Alzheimer disease","GIMAP5","Weighted median",3,0.0583824474584482,0.0282088377364378,0.0384850443474208,0.00309312549503009,0.113671769421866,1.06012035852713,1.00309791414372,1.12038432013194
"eqtl-a-ENSG00000196329","ebi-a-GCST90027158","Alzheimer disease","GIMAP5","Inverse variance weighted",3,0.0582719576518814,0.0268229314700957,0.0298203881803012,0.00569901197049386,0.110844903333269,1.06000323250451,1.00571528223267,1.11722161606774
"eqtl-a-ENSG00000196329","ebi-a-GCST90027158","Alzheimer disease","GIMAP5","Simple mode",3,0.0768543383382955,0.0399252615891711,0.194110354919362,-0.00139917437647998,0.155107851053071,1.07988476712628,0.998601804011623,1.16778390103711
"eqtl-a-ENSG00000196329","ebi-a-GCST90027158","Alzheimer disease","GIMAP5","Weighted mode",3,0.0535239862791977,0.0302555171552461,0.218907526327196,-0.00577682734508476,0.11282479990348,1.05498229656402,0.994239826437894,1.11943579050846
"eqtl-a-ENSG00000196411","ebi-a-GCST90027158","Alzheimer disease","EPHB4","MR Egger",10,0.0815862017481239,0.113846239685621,0.493986291021373,-0.141552428035694,0.304724831531942,1.08500674303089,0.868009666350152,1.35625175393796
"eqtl-a-ENSG00000196411","ebi-a-GCST90027158","Alzheimer disease","EPHB4","Weighted median",10,0.0615364916857023,0.019836921395339,0.00192140672841771,0.0226561257508378,0.100416857620567,1.06346930360831,1.02291472502768,1.10563171303115
"eqtl-a-ENSG00000196411","ebi-a-GCST90027158","Alzheimer disease","EPHB4","Inverse variance weighted",10,0.0563721166576667,0.0269588971097246,0.0365245301689905,0.00353267832260641,0.109211554992727,1.05799130668413,1.00353892558503,1.11539829346096
"eqtl-a-ENSG00000196411","ebi-a-GCST90027158","Alzheimer disease","EPHB4","Simple mode",10,0.0432803768292729,0.0585740448479903,0.478793731364255,-0.0715247510727882,0.158085504731334,1.04423063188395,0.930973234723399,1.17126633923985
"eqtl-a-ENSG00000196411","ebi-a-GCST90027158","Alzheimer disease","EPHB4","Weighted mode",10,0.0563061755450784,0.0215216786600501,0.0279823029463349,0.0141236853713802,0.0984886657187767,1.0579215438604,1.0142238958402,1.10350189692268
"eqtl-a-ENSG00000196705","ebi-a-GCST90027158","Alzheimer disease","ZNF431","MR Egger",6,-0.0447986901738674,0.0518254238804453,0.436117345815189,-0.14637652097954,0.0567791406318054,0.956189952892459,0.863832390927051,1.05842202216019
"eqtl-a-ENSG00000196705","ebi-a-GCST90027158","Alzheimer disease","ZNF431","Weighted median",6,-0.0583613070197467,0.0282510334217001,0.0388462908705773,-0.113733332526279,-0.00298928151321462,0.943309061672524,0.892495923785151,0.997015181940154
"eqtl-a-ENSG00000196705","ebi-a-GCST90027158","Alzheimer disease","ZNF431","Inverse variance weighted",6,-0.0661749606534445,0.0248736932824816,0.00780387036528798,-0.114927399487108,-0.0174225218197806,0.935967092551116,0.891430859895232,0.982728372721523
"eqtl-a-ENSG00000196705","ebi-a-GCST90027158","Alzheimer disease","ZNF431","Simple mode",6,-0.158511533623057,0.053793446551434,0.0320084910255807,-0.263946688863868,-0.0530763783822462,0.853413120788924,0.768014482289964,0.948307579517382
"eqtl-a-ENSG00000196705","ebi-a-GCST90027158","Alzheimer disease","ZNF431","Weighted mode",6,-0.0538952098875585,0.0301448809608554,0.133831114575365,-0.112979176570835,0.00518875679571814,0.947531393220812,0.893169258769163,1.00520224170748
"eqtl-a-ENSG00000196814","ebi-a-GCST90027158","Alzheimer disease","MVB12B","MR Egger",4,-0.0315511770479453,0.0291946656203476,0.392812356308487,-0.0887727216638265,0.025670367567936,0.968941367626018,0.915053521784436,1.02600268896419
"eqtl-a-ENSG00000196814","ebi-a-GCST90027158","Alzheimer disease","MVB12B","Weighted median",4,-0.0294127817593479,0.017737993058558,0.0972811809685928,-0.0641792481541216,0.00535368463542567,0.97101556421719,0.93783687893411,1.00536804121378
"eqtl-a-ENSG00000196814","ebi-a-GCST90027158","Alzheimer disease","MVB12B","Inverse variance weighted",4,-0.0326196444971112,0.0162712373781672,0.0449905601452904,-0.064511269758319,-0.000728019235903495,0.967906638200354,0.937525548516164,0.999272245705802
"eqtl-a-ENSG00000196814","ebi-a-GCST90027158","Alzheimer disease","MVB12B","Simple mode",4,-0.0188086475269154,0.024644826508005,0.500877702375951,-0.0671125074826052,0.0294952124287744,0.981367131304775,0.935089990797527,1.02993450457529
"eqtl-a-ENSG00000196814","ebi-a-GCST90027158","Alzheimer disease","MVB12B","Weighted mode",4,-0.0372948283749412,0.0197074445366304,0.154783826138667,-0.0759214196667367,0.00133176291685437,0.963392058159165,0.926889038947327,1.00133265010689
"eqtl-a-ENSG00000197093","ebi-a-GCST90027158","Alzheimer disease","GAL3ST4","MR Egger",3,-0.140834448174378,0.063839164514446,0.270937985167984,-0.265959210622693,-0.0157096857260642,0.868633103590929,0.766470390713373,0.984413067739976
"eqtl-a-ENSG00000197093","ebi-a-GCST90027158","Alzheimer disease","GAL3ST4","Weighted median",3,-0.15265290527846,0.0248436262211539,8.01904915792446e-10,-0.201346412671922,-0.103959397884999,0.858427625805692,0.817629145392838,0.901261889817232
"eqtl-a-ENSG00000197093","ebi-a-GCST90027158","Alzheimer disease","GAL3ST4","Inverse variance weighted",3,-0.151739886453004,0.0235822046625884,1.23873848979017e-10,-0.197961007591677,-0.10551876531433,0.859211744291344,0.820401841957777,0.899857586577881
"eqtl-a-ENSG00000197093","ebi-a-GCST90027158","Alzheimer disease","GAL3ST4","Simple mode",3,-0.176366355340535,0.0425042986835845,0.0534656568341506,-0.259674780760361,-0.0930579299207096,0.838310807431412,0.771302387394565,0.911140716457814
"eqtl-a-ENSG00000197093","ebi-a-GCST90027158","Alzheimer disease","GAL3ST4","Weighted mode",3,-0.155957321653382,0.0271919737030058,0.0290802189904449,-0.209253590111273,-0.102661053195491,0.855595705001884,0.811189499922693,0.902432798362695
"eqtl-a-ENSG00000197375","ebi-a-GCST90027158","Alzheimer disease","SLC22A5","MR Egger",6,0.00579697649826039,0.0274372658117721,0.84299576532186,-0.047980064492813,0.0595740174893338,1.00581381148147,0.953152788472368,1.06138431907468
"eqtl-a-ENSG00000197375","ebi-a-GCST90027158","Alzheimer disease","SLC22A5","Weighted median",6,0.0269207127511088,0.0154263727434633,0.080965774969541,-0.00331497782607936,0.057156403328297,1.02728634882598,0.996690510646518,1.05882140063686
"eqtl-a-ENSG00000197375","ebi-a-GCST90027158","Alzheimer disease","SLC22A5","Inverse variance weighted",6,0.0315907426644141,0.0131598840604608,0.0163711917656878,0.00579736990591091,0.0573841154229173,1.03209502639914,1.00581420717639,1.05906253452934
"eqtl-a-ENSG00000197375","ebi-a-GCST90027158","Alzheimer disease","SLC22A5","Simple mode",6,0.0415871446127632,0.0237908827371107,0.140879785012453,-0.00504298555197381,0.0882172747775001,1.04246400301512,0.994969708951301,1.09222540928178
"eqtl-a-ENSG00000197375","ebi-a-GCST90027158","Alzheimer disease","SLC22A5","Weighted mode",6,0.0252711972310884,0.0148725073463392,0.150033614634382,-0.00387891716773645,0.0544213116299134,1.02559322085442,0.996128596113856,1.05592938378242
"eqtl-a-ENSG00000197498","ebi-a-GCST90027158","Alzheimer disease","RPF2","MR Egger",3,-0.00669763466972715,0.0277633779116238,0.849301260018596,-0.0611138553765098,0.0477185860370555,0.993324744494994,0.940716128089552,1.04887544559257
"eqtl-a-ENSG00000197498","ebi-a-GCST90027158","Alzheimer disease","RPF2","Weighted median",3,-0.0280317089319324,0.0156188252804232,0.072695354273729,-0.0586446064815618,0.00258118861769707,0.972357533893554,0.943041860573778,1.0025845227531
"eqtl-a-ENSG00000197498","ebi-a-GCST90027158","Alzheimer disease","RPF2","Inverse variance weighted",3,-0.03073539291737,0.0153675949771929,0.0454988377756182,-0.060855879072668,-0.000614906762072001,0.969732137121934,0.940958841865096,0.999385282254347
"eqtl-a-ENSG00000197498","ebi-a-GCST90027158","Alzheimer disease","RPF2","Simple mode",3,-0.0305007760883956,0.0410903658575225,0.535252871863179,-0.11103789316914,0.0500363409923485,0.969959679292467,0.894904837506158,1.05130930130509
"eqtl-a-ENSG00000197498","ebi-a-GCST90027158","Alzheimer disease","RPF2","Weighted mode",3,-0.0279149118335312,0.0162224407741201,0.227435164450159,-0.0597108957508066,0.00388107208374408,0.972471109064617,0.942036841073377,1.00388861319672
"eqtl-a-ENSG00000197771","ebi-a-GCST90027158","Alzheimer disease","MCMBP","MR Egger",3,-0.148779006370366,0.186124897303621,0.570698828301324,-0.513583805085463,0.216025792344731,0.861759537225126,0.598347371380716,1.2411343903539
"eqtl-a-ENSG00000197771","ebi-a-GCST90027158","Alzheimer disease","MCMBP","Weighted median",3,-0.0486589908176742,0.0188830422737033,0.00997017962297796,-0.0856697536741326,-0.0116482279612158,0.952505887576532,0.91789731338678,0.988419350003757
"eqtl-a-ENSG00000197771","ebi-a-GCST90027158","Alzheimer disease","MCMBP","Inverse variance weighted",3,-0.0462278110019456,0.0182765559350313,0.0114273932664669,-0.082049860634607,-0.0104057613692842,0.95482441790484,0.921226024637003,0.989648191263979
"eqtl-a-ENSG00000197771","ebi-a-GCST90027158","Alzheimer disease","MCMBP","Simple mode",3,-0.0450156117267776,0.0236131580489708,0.196862433829606,-0.0912974015027603,0.00126617804920511,0.955982557178114,0.912746218433132,1.00126697999106
"eqtl-a-ENSG00000197771","ebi-a-GCST90027158","Alzheimer disease","MCMBP","Weighted mode",3,-0.0502348851969547,0.0197626219538032,0.126140486757117,-0.088969624226409,-0.0115001461675003,0.951006021028102,0.914873363138528,0.988565727751721
"eqtl-a-ENSG00000197872","ebi-a-GCST90027158","Alzheimer disease","CYRIA","MR Egger",3,-0.142175070965016,0.0812043464881342,0.330368535897392,-0.301335590081759,0.0169854481517271,0.867469374490724,0.739829451655822,1.01713052108853
"eqtl-a-ENSG00000197872","ebi-a-GCST90027158","Alzheimer disease","CYRIA","Weighted median",3,-0.100061283228431,0.0409167523499787,0.0144657670662929,-0.180258117834389,-0.019864448622473,0.904781968376861,0.835054641095641,0.98033154959275
"eqtl-a-ENSG00000197872","ebi-a-GCST90027158","Alzheimer disease","CYRIA","Inverse variance weighted",3,-0.0934697414145691,0.0393181415104247,0.0174414327425475,-0.170533298775002,-0.0164061840541366,0.910765575487237,0.843215011134193,0.98372766440301
"eqtl-a-ENSG00000197872","ebi-a-GCST90027158","Alzheimer disease","CYRIA","Simple mode",3,-0.104637391485911,0.0495277656820408,0.16899427388315,-0.201711812222711,-0.00756297074911051,0.900651047120309,0.817330438647378,0.992465556551815
"eqtl-a-ENSG00000197872","ebi-a-GCST90027158","Alzheimer disease","CYRIA","Weighted mode",3,-0.102503284246865,0.0493613344505732,0.173468273388807,-0.199251499769988,-0.00575506872374115,0.902575185468335,0.819343802640226,0.99426145996116
"eqtl-a-ENSG00000197943","ebi-a-GCST90027158","Alzheimer disease","PLCG2","MR Egger",4,0.0427928831714681,0.0444714892539954,0.437454497841943,-0.0443712357663628,0.129957002109299,1.0437217001342,0.956598767870892,1.138779417159
"eqtl-a-ENSG00000197943","ebi-a-GCST90027158","Alzheimer disease","PLCG2","Weighted median",4,0.0669922364389162,0.0234241273163638,0.00423684790825088,0.0210809468988432,0.112903525978989,1.06928717666606,1.02130471974146,1.11952392276413
"eqtl-a-ENSG00000197943","ebi-a-GCST90027158","Alzheimer disease","PLCG2","Inverse variance weighted",4,0.0722307455102369,0.023649875099065,0.0022568394775722,0.0258769903160696,0.118584500704404,1.07490334457091,1.02621470636243,1.12590200959532
"eqtl-a-ENSG00000197943","ebi-a-GCST90027158","Alzheimer disease","PLCG2","Simple mode",4,0.0760206539711431,0.0387149114508715,0.144344223295091,0.000139427527435065,0.151901880414851,1.07898485924929,1.0001394372479,1.16404601511643
"eqtl-a-ENSG00000197943","ebi-a-GCST90027158","Alzheimer disease","PLCG2","Weighted mode",4,0.0689880790803264,0.0260758176953456,0.077279490883376,0.017879476397449,0.120096681763204,1.07142343671949,1.01804027111448,1.12760586523272
"eqtl-a-ENSG00000198053","ebi-a-GCST90027158","Alzheimer disease","SIRPA","MR Egger",7,0.111427667328296,0.0501357696199377,0.0768844609383239,0.0131615588732184,0.209693775783374,1.11787288234889,1.01324855343157,1.23330033569637
"eqtl-a-ENSG00000198053","ebi-a-GCST90027158","Alzheimer disease","SIRPA","Weighted median",7,0.120573032984987,0.0295365995445992,4.46196599269208e-05,0.0626812978775722,0.178464768092401,1.12814312961743,1.0646874669994,1.19538076698684
"eqtl-a-ENSG00000198053","ebi-a-GCST90027158","Alzheimer disease","SIRPA","Inverse variance weighted",7,0.10221902111124,0.0227412959759889,6.96145904835847e-06,0.057646080998302,0.146791961224179,1.10762603864915,1.05934000879833,1.15811300555454
"eqtl-a-ENSG00000198053","ebi-a-GCST90027158","Alzheimer disease","SIRPA","Simple mode",7,0.114084005893079,0.0494324913224382,0.0604445704753498,0.0171963229011,0.210971688885058,1.120846278622,1.0173450308488,1.23487739381067
"eqtl-a-ENSG00000198053","ebi-a-GCST90027158","Alzheimer disease","SIRPA","Weighted mode",7,0.138559709052518,0.033238130886737,0.00588707094620943,0.0734129725145137,0.203706445590523,1.14861826243086,1.07617487580303,1.22593822105839
"eqtl-a-ENSG00000198468","ebi-a-GCST90027158","Alzheimer disease","FLVCR1-DT","MR Egger",6,-0.0419444594824715,0.0254159816146198,0.174222608728015,-0.0917597834471263,0.00787086448218339,0.958923038175304,0.912324278618134,1.00790192116354
"eqtl-a-ENSG00000198468","ebi-a-GCST90027158","Alzheimer disease","FLVCR1-DT","Weighted median",6,-0.0418432259979915,0.0149365036480023,0.00508803027555044,-0.0711187731480761,-0.0125676788479069,0.959020118209599,0.931351266036186,0.987510964627838
"eqtl-a-ENSG00000198468","ebi-a-GCST90027158","Alzheimer disease","FLVCR1-DT","Inverse variance weighted",6,-0.0376963088331954,0.0130282384358525,0.00381058017785802,-0.0632316561674662,-0.0121609614989245,0.963005352706712,0.938725986834609,0.987912684157076
"eqtl-a-ENSG00000198468","ebi-a-GCST90027158","Alzheimer disease","FLVCR1-DT","Simple mode",6,-0.041996792102161,0.0212816220793425,0.105466678139508,-0.0837087713776723,-0.000284812826649758,0.958872856533715,0.91969905978732,0.999715227728673
"eqtl-a-ENSG00000198468","ebi-a-GCST90027158","Alzheimer disease","FLVCR1-DT","Weighted mode",6,-0.0391776613465197,0.014429979122581,0.0420238127358333,-0.0674604204267784,-0.010894902266261,0.9615798583976,0.934764717472443,0.98916423223174
"eqtl-a-ENSG00000198734","ebi-a-GCST90027158","Alzheimer disease","F5","MR Egger",8,-0.0266231541055214,0.0165820746236229,0.15949817513018,-0.0591240203678223,0.0058777121567796,0.973728117835624,0.942589861566451,1.00589501980004
"eqtl-a-ENSG00000198734","ebi-a-GCST90027158","Alzheimer disease","F5","Weighted median",8,-0.0263831502562401,0.0118863075421726,0.0264442059044764,-0.0496803130388984,-0.0030859874735818,0.973961844378571,0.951533568757629,0.996918769291398
"eqtl-a-ENSG00000198734","ebi-a-GCST90027158","Alzheimer disease","F5","Inverse variance weighted",8,-0.0293223403935706,0.0112381385341582,0.00907591551368172,-0.0513490919205207,-0.00729558886662043,0.971103388162408,0.949946993822499,0.992730959341
"eqtl-a-ENSG00000198734","ebi-a-GCST90027158","Alzheimer disease","F5","Simple mode",8,-0.0185833897072285,0.0312952294657721,0.571321863778843,-0.0799220394601419,0.0427552600456848,0.981588216824771,0.923188315840704,1.04368243280008
"eqtl-a-ENSG00000198734","ebi-a-GCST90027158","Alzheimer disease","F5","Weighted mode",8,-0.0274109735687762,0.0130554762675759,0.0739173843862862,-0.0529997070532251,-0.00182224008432737,0.972961297969943,0.948380290307205,0.998179419187118
"eqtl-a-ENSG00000198794","ebi-a-GCST90027158","Alzheimer disease","SCAMP5","MR Egger",4,-0.301695876113472,0.223222015050728,0.309091166751897,-0.7392110256129,0.135819273385955,0.739562949449934,0.477490494716245,1.14547485709453
"eqtl-a-ENSG00000198794","ebi-a-GCST90027158","Alzheimer disease","SCAMP5","Weighted median",4,-0.170501141678471,0.0490367126922065,0.00050703885683204,-0.266613098555195,-0.0743891848017458,0.843242126916682,0.765969368798209,0.92831033925365
"eqtl-a-ENSG00000198794","ebi-a-GCST90027158","Alzheimer disease","SCAMP5","Inverse variance weighted",4,-0.119646714150476,0.0549299120635371,0.0293933452874722,-0.227309341795009,-0.011984086505943,0.887233828512287,0.796674299510545,0.988087436660371
"eqtl-a-ENSG00000198794","ebi-a-GCST90027158","Alzheimer disease","SCAMP5","Simple mode",4,-0.162087086354553,0.0860946351473399,0.156283269420747,-0.330832571243339,0.0066583985342335,0.850367145940762,0.718325427306115,1.00668061495097
"eqtl-a-ENSG00000198794","ebi-a-GCST90027158","Alzheimer disease","SCAMP5","Weighted mode",4,-0.173666545850408,0.0480749271508207,0.036441570253584,-0.267893403066017,-0.0794396886347994,0.840577144868046,0.764989322273052,0.923633723899633
"eqtl-a-ENSG00000198796","ebi-a-GCST90027158","Alzheimer disease","ALPK2","MR Egger",3,-0.0546664558520248,0.0380120840975908,0.386807262363213,-0.129170140683303,0.0198372289792533,0.946800895190624,0.878824429035963,1.02003529432735
"eqtl-a-ENSG00000198796","ebi-a-GCST90027158","Alzheimer disease","ALPK2","Weighted median",3,-0.0424611183558347,0.0196058043100016,0.0303308900357363,-0.0808884948034378,-0.00403374190823156,0.958427730042447,0.92229652656666,0.995974382700796
"eqtl-a-ENSG00000198796","ebi-a-GCST90027158","Alzheimer disease","ALPK2","Inverse variance weighted",3,-0.0410657870359088,0.0188678429343106,0.0295181831061202,-0.0780467591871575,-0.00408481488466016,0.959765987711354,0.92492117696997,0.995923516623577
"eqtl-a-ENSG00000198796","ebi-a-GCST90027158","Alzheimer disease","ALPK2","Simple mode",3,-0.0367733667512737,0.0250810820255728,0.280253256556052,-0.0859322875213963,0.0123855540188489,0.963894561152667,0.917656365903522,1.01246257263732
"eqtl-a-ENSG00000198796","ebi-a-GCST90027158","Alzheimer disease","ALPK2","Weighted mode",3,-0.0438863360469819,0.0221695015394276,0.186310613227714,-0.08733855906426,-0.000434113029703774,0.957062734824624,0.916366798823289,0.999565981183724
